codigo_snies,cedula,programa,institucion,fecha_graduacion,tipo_titulo
SNIES-196625,1112587903,Ingeniería de Sistemas,,2023-12-11 21:40:38.937415,PROFESIONAL
SNIES-778426,1084546409,Arquitectura,Universidad Virtual del Caribe Online,2024-12-10 21:40:41.137218,PROFESIONAL
SNIES-526353,1109187812,Contaduría Pública,,2024-12-10 21:40:39.148210,PROFESIONAL
SNIES-263673,1105379641,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:38.987504,TECNOLOGO
SNIES-565049,1090411252,Contaduría Pública,,2019-12-12 21:40:39.500889,PROFESIONAL
SNIES-178225,1112514731,Derecho,,2024-12-10 21:40:39.006878,PROFESIONAL
SNIES-826503,1086487986,Enfermería,,2022-12-11 21:40:40.986590,PROFESIONAL
SNIES-536963,1115638649,Tecnología en Electrónica,,2024-12-10 21:40:39.128923,TECNOLOGO
SNIES-312816,1103267832,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:38.831781,TECNOLOGO
SNIES-393413,1087449254,Arquitectura,,2024-12-25 21:40:41.253938,PROFESIONAL
SNIES-819935,1118158175,Tecnología en Electrónica,,2024-12-10 21:40:40.866908,TECNOLOGO
SNIES-370706,1114753536,Ingeniería Civil,,2023-12-11 21:40:38.954866,PROFESIONAL
SNIES-656587,1102522845,Contaduría Pública,SENA Regional Antioquia,2024-12-10 21:40:40.175047,PROFESIONAL
SNIES-221395,1112767982,Ingeniería de Sistemas,,2022-12-11 21:40:40.366848,PROFESIONAL
SNIES-222128,1111162525,Ingeniería de Sistemas,SENA Regional Valle del Cauca,2024-12-10 21:40:39.020726,PROFESIONAL
SNIES-298090,1112498283,Economía,,2024-12-10 21:40:38.708022,PROFESIONAL
SNIES-728056,1087130862,Economía,,2018-12-12 21:40:38.682142,PROFESIONAL
SNIES-883745,1110476032,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.936696,TECNOLOGO
SNIES-650831,1108527051,Tecnología en Electrónica,,2023-12-11 21:40:40.332066,TECNOLOGO
SNIES-956058,1119346222,Ingeniería Civil,,2024-12-10 21:40:38.717320,PROFESIONAL
SNIES-243830,1086561509,Arquitectura,,2020-12-11 21:40:38.555581,PROFESIONAL
SNIES-736073,1103306878,Tecnología en Electrónica,,2024-12-10 21:40:39.361565,TECNOLOGO
SNIES-417688,1093808527,Economía,,2024-12-10 21:40:39.880896,PROFESIONAL
SNIES-314912,1106568408,Ingeniería de Sistemas,SENA Regional Antioquia,2022-12-11 21:40:41.294085,PROFESIONAL
SNIES-855882,1089612935,Economía,,2023-12-11 21:40:38.558235,PROFESIONAL
SNIES-674713,1100876346,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.135958,TECNOLOGO
SNIES-520532,1119453859,Arquitectura,,2022-12-11 21:40:40.977723,PROFESIONAL
SNIES-110367,1104597377,Administración de Empresas,,2022-12-11 21:40:40.303116,PROFESIONAL
SNIES-801433,1086840315,Contaduría Pública,,2021-12-11 21:40:40.258027,PROFESIONAL
SNIES-950266,1105488280,Derecho,,2023-12-11 21:40:40.031241,PROFESIONAL
SNIES-727781,1119551740,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.399197,TECNOLOGO
SNIES-880714,1149269443,Medicina,Colegio Departamental Simón Bolívar,2025-02-25 21:40:41.218025,PROFESIONAL
SNIES-918096,1112726622,Medicina,,2023-12-11 21:40:40.302719,PROFESIONAL
SNIES-568871,1094697150,Psicología,,2020-12-11 21:40:39.572188,PROFESIONAL
SNIES-407766,1091609213,Administración de Empresas,,2022-12-11 21:40:39.720377,PROFESIONAL
SNIES-286580,1127416750,Enfermería,Colegio Departamental Simón Bolívar,2024-12-10 21:40:41.319854,PROFESIONAL
SNIES-184438,1091594967,Enfermería,,2019-12-12 21:40:39.465490,PROFESIONAL
SNIES-515924,1106507177,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.548471,TECNOLOGO
SNIES-924149,1119409227,Tecnología en Electrónica,,2024-12-10 21:40:39.353709,TECNOLOGO
SNIES-689178,1078985529,Contaduría Pública,Colegio Distrital San Francisco,2025-03-01 21:40:41.253475,PROFESIONAL
SNIES-295757,1115274447,Ingeniería Civil,,2024-12-10 21:40:39.250909,PROFESIONAL
SNIES-188196,1115032744,Psicología,SENA Regional Atlántico,2022-12-11 21:40:39.428369,PROFESIONAL
SNIES-554566,1101675166,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.026133,TECNOLOGO
SNIES-714085,1130601586,Economía,SENA Regional Valle del Cauca,2025-04-29 21:40:41.214650,PROFESIONAL
SNIES-269646,1088042898,Derecho,,2020-12-11 21:40:40.714023,PROFESIONAL
SNIES-692794,1118458467,Arquitectura,SENA Regional Valle del Cauca,2023-12-11 21:40:39.470873,PROFESIONAL
SNIES-865705,1101594240,Psicología,,2022-12-11 21:40:39.220792,PROFESIONAL
SNIES-615205,1088156407,Psicología,,2021-12-11 21:40:39.342338,PROFESIONAL
SNIES-111428,124639,Tecnología en Sistemas,,2024-12-10 21:40:41.052072,TECNOLOGO
SNIES-512479,1104630060,Derecho,,2025-03-30 21:40:41.228635,PROFESIONAL
SNIES-536776,1102600849,Contaduría Pública,,2025-09-06 21:40:41.205542,PROFESIONAL
SNIES-122327,1102280923,Enfermería,SENA Regional Antioquia,2025-10-10 21:40:41.207754,PROFESIONAL
SNIES-687733,1108629053,Ingeniería de Sistemas,,2025-10-27 21:40:41.215758,PROFESIONAL
SNIES-183415,1107762801,Derecho,,2023-12-11 21:40:38.631675,PROFESIONAL
SNIES-414113,1109818459,Ingeniería de Sistemas,,2024-12-10 21:40:41.279717,PROFESIONAL
SNIES-396355,1098736585,Administración de Empresas,,2020-12-11 21:40:39.645840,PROFESIONAL
SNIES-351451,1106267566,Tecnología en Sistemas,,2023-12-11 21:40:39.469981,TECNOLOGO
SNIES-737366,1104858475,Psicología,,2024-12-10 21:40:39.264816,PROFESIONAL
SNIES-858582,1112320142,Ingeniería de Sistemas,SENA Regional Atlántico,2021-12-11 21:40:38.642887,PROFESIONAL
SNIES-706048,1092143910,Ingeniería Civil,,2024-12-10 21:40:39.691920,PROFESIONAL
SNIES-719591,1133225177,Contaduría Pública,Institución Educativa José María Córdoba,2025-10-12 21:40:41.226599,PROFESIONAL
SNIES-584764,1087531408,Ingeniería de Sistemas,,2021-12-11 21:40:40.891850,PROFESIONAL
SNIES-456062,232192,Contaduría Pública,,2024-12-10 21:40:41.030082,PROFESIONAL
SNIES-310040,1117073755,Tecnología en Sistemas,,2024-12-10 21:40:40.235700,TECNOLOGO
SNIES-590677,1105434340,Medicina,Academia Superior de Gestión,2022-12-11 21:40:41.177598,PROFESIONAL
SNIES-919338,1117616142,Ingeniería de Sistemas,,2024-12-10 21:40:41.300089,PROFESIONAL
SNIES-182657,1106561037,Arquitectura,,2024-12-10 21:40:40.075623,PROFESIONAL
SNIES-603306,1111367094,Economía,,2022-12-11 21:40:39.623776,PROFESIONAL
SNIES-963046,1125561867,Economía,SENA Regional Valle del Cauca,2022-12-11 21:40:41.270181,PROFESIONAL
SNIES-190413,1109189636,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.616733,TECNOLOGO
SNIES-560644,1104767126,Derecho,,2024-12-10 21:40:40.582570,PROFESIONAL
SNIES-988055,1093628828,Arquitectura,,2022-12-11 21:40:39.084296,PROFESIONAL
SNIES-882861,1098056633,Ingeniería Civil,,2025-09-24 21:40:41.230701,PROFESIONAL
SNIES-685724,1093195088,Enfermería,,2023-12-11 21:40:38.835399,PROFESIONAL
SNIES-400271,1093127894,Derecho,SENA Regional Atlántico,2023-12-11 21:40:40.264141,PROFESIONAL
SNIES-383169,1101437553,Tecnología en Gestión Administrativa,,2024-12-10 21:40:38.808211,TECNOLOGO
SNIES-698458,1107403122,Tecnología en Sistemas,SENA Regional Antioquia,2024-12-10 21:40:39.113702,TECNOLOGO
SNIES-611595,1113008795,Ingeniería Civil,,2025-04-06 21:40:41.199590,PROFESIONAL
SNIES-243568,1122438073,Derecho,Colegio Nacional Loperena,2025-07-11 21:40:41.219898,PROFESIONAL
SNIES-213557,1085352931,Ingeniería Civil,,2022-12-11 21:40:38.961214,PROFESIONAL
SNIES-775982,1110897399,Arquitectura,,2023-12-11 21:40:41.303907,PROFESIONAL
SNIES-513366,1113520196,Economía,,2024-12-10 21:40:38.838448,PROFESIONAL
SNIES-641525,1080853380,Medicina,,2021-12-11 21:40:39.815531,PROFESIONAL
SNIES-199766,1097956834,Psicología,SENA Regional Bogotá,2024-12-10 21:40:39.056595,PROFESIONAL
SNIES-998018,1127637715,Medicina,SENA Regional Atlántico,2025-05-25 21:40:41.211710,PROFESIONAL
SNIES-270183,1142308773,Medicina,Institución Educativa José María Córdoba,2024-12-10 21:40:41.283008,PROFESIONAL
SNIES-345031,1106238342,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.675571,TECNOLOGO
SNIES-320919,1110304142,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.985015,TECNOLOGO
SNIES-395747,1102108625,Medicina,Universidad Virtual del Caribe Online,2024-12-10 21:40:41.135642,PROFESIONAL
SNIES-431125,1103977505,Enfermería,SENA Regional Atlántico,2023-12-11 21:40:41.271213,PROFESIONAL
SNIES-348149,1105948535,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.805009,TECNOLOGO
SNIES-924743,1100258656,Administración de Empresas,,2024-12-10 21:40:41.285887,PROFESIONAL
SNIES-286361,1088646834,Contaduría Pública,Academia Superior de Gestión,2023-12-11 21:40:41.159481,PROFESIONAL
SNIES-795011,1095943307,Psicología,,2019-12-12 21:40:40.245163,PROFESIONAL
SNIES-537047,1109119859,Contaduría Pública,,2022-12-11 21:40:40.497324,PROFESIONAL
SNIES-578479,1114722340,Psicología,,2024-12-10 21:40:38.799516,PROFESIONAL
SNIES-581649,1091577492,Contaduría Pública,,2023-12-11 21:40:38.750529,PROFESIONAL
SNIES-286927,1105127265,Administración de Empresas,,2024-12-10 21:40:41.290800,PROFESIONAL
SNIES-939187,1083760418,Arquitectura,,2024-12-10 21:40:39.950829,PROFESIONAL
SNIES-265507,1115462233,Enfermería,,2024-12-10 21:40:41.323205,PROFESIONAL
SNIES-496677,1090283817,Contaduría Pública,,2020-12-11 21:40:39.628206,PROFESIONAL
SNIES-478595,1113984592,Arquitectura,,2024-12-10 21:40:39.208560,PROFESIONAL
SNIES-296312,1105035753,Ingeniería de Sistemas,,2023-12-11 21:40:40.010642,PROFESIONAL
SNIES-229421,1118961124,Arquitectura,,2025-10-01 21:40:41.239374,PROFESIONAL
SNIES-869830,1091342131,Economía,,2021-12-11 21:40:38.902175,PROFESIONAL
SNIES-745638,1080165035,Administración de Empresas,SENA Regional Bogotá,2020-12-11 21:40:39.599236,PROFESIONAL
SNIES-518818,1114877081,Tecnología en Electrónica,,2024-12-10 21:40:40.381421,TECNOLOGO
SNIES-433465,1083067151,Enfermería,,2023-12-11 21:40:39.137203,PROFESIONAL
SNIES-662252,1104779997,Derecho,SENA Regional Atlántico,2024-12-10 21:40:40.380151,PROFESIONAL
SNIES-715811,1117179157,Tecnología en Sistemas,,2024-12-10 21:40:40.888404,TECNOLOGO
SNIES-774554,1118614916,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.085888,TECNOLOGO
SNIES-668860,1116033562,Derecho,,2022-12-11 21:40:38.856610,PROFESIONAL
SNIES-235688,1102802753,Psicología,,2024-12-10 21:40:40.809067,PROFESIONAL
SNIES-217256,1155253032,Economía,SENA Regional Bogotá,2022-12-11 21:40:41.319972,PROFESIONAL
SNIES-264294,1101679279,Ingeniería Civil,,2021-12-11 21:40:38.650855,PROFESIONAL
SNIES-929576,1092458109,Ingeniería Civil,,2023-12-11 21:40:38.817441,PROFESIONAL
SNIES-448708,1090583524,Arquitectura,,2022-12-11 21:40:39.338154,PROFESIONAL
SNIES-522384,1111813406,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.998222,TECNOLOGO
SNIES-718338,1096325208,Ingeniería de Sistemas,,2024-12-10 21:40:40.284427,PROFESIONAL
SNIES-737953,1115657753,Economía,,2024-12-10 21:40:41.322539,PROFESIONAL
SNIES-896575,1088739931,Medicina,,2023-12-11 21:40:40.453003,PROFESIONAL
SNIES-960523,1099539544,Ingeniería Civil,,2024-12-10 21:40:38.559392,PROFESIONAL
SNIES-441491,1087955302,Derecho,,2025-02-27 21:40:41.253355,PROFESIONAL
SNIES-169738,1119943536,Ingeniería Civil,,2023-12-11 21:40:40.359142,PROFESIONAL
SNIES-968802,1083242894,Medicina,,2023-12-11 21:40:41.278327,PROFESIONAL
SNIES-306677,1098863827,Ingeniería Civil,,2021-12-11 21:40:39.053642,PROFESIONAL
SNIES-134414,1115302982,Tecnología en Sistemas,SENA Regional Valle del Cauca,2024-12-10 21:40:39.981976,TECNOLOGO
SNIES-936782,1080863747,Psicología,,2025-02-17 21:40:41.251517,PROFESIONAL
SNIES-660445,1127066469,Enfermería,SENA Regional Atlántico,2022-12-11 21:40:41.305680,PROFESIONAL
SNIES-224322,1101448897,Tecnología en Sistemas,SENA Regional Atlántico,2024-12-10 21:40:39.991455,TECNOLOGO
SNIES-371086,1117359697,Tecnología en Sistemas,,2024-12-10 21:40:40.707025,TECNOLOGO
SNIES-178631,1081730345,Ingeniería de Sistemas,,2022-12-11 21:40:40.122202,PROFESIONAL
SNIES-207511,1113850618,Psicología,,2021-12-11 21:40:39.649243,PROFESIONAL
SNIES-952658,1117565869,Tecnología en Electrónica,,2023-12-11 21:40:40.483573,TECNOLOGO
SNIES-220751,1109737991,Administración de Empresas,,2022-12-11 21:40:40.598785,PROFESIONAL
SNIES-376418,1129081100,Arquitectura,Colegio Distrital San Francisco,2025-05-01 21:40:41.267624,PROFESIONAL
SNIES-920403,227078,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:41.103070,TECNOLOGO
SNIES-484348,1082189264,Ingeniería Civil,,2022-12-11 21:40:40.533572,PROFESIONAL
SNIES-316337,1082472550,Medicina,,2020-12-11 21:40:38.644720,PROFESIONAL
SNIES-760646,1042037991,Medicina,Institución Educativa José María Córdoba,2024-12-28 21:40:41.267508,PROFESIONAL
SNIES-557329,1096877579,Arquitectura,,2018-12-12 21:40:40.091661,PROFESIONAL
SNIES-970656,1106972355,Derecho,,2021-12-11 21:40:40.846430,PROFESIONAL
SNIES-380244,1100721386,Arquitectura,,2022-12-11 21:40:40.006193,PROFESIONAL
SNIES-999733,1106161369,Ingeniería de Sistemas,SENA Regional Atlántico,2024-12-10 21:40:41.280916,PROFESIONAL
SNIES-930760,1110193564,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.206303,TECNOLOGO
SNIES-924693,1085667201,Administración de Empresas,,2019-12-12 21:40:40.434188,PROFESIONAL
SNIES-283569,1101844985,Tecnología en Electrónica,,2023-12-11 21:40:40.361657,TECNOLOGO
SNIES-166834,1109052407,Ingeniería Civil,,2023-12-11 21:40:39.663049,PROFESIONAL
SNIES-398858,1119195717,Administración de Empresas,,2024-12-10 21:40:40.651227,PROFESIONAL
SNIES-515207,1118598141,Economía,,2022-12-11 21:40:39.215007,PROFESIONAL
SNIES-521854,1098294482,Administración de Empresas,,2023-12-11 21:40:41.275034,PROFESIONAL
SNIES-370144,1124363570,Ingeniería de Sistemas,,2025-11-06 21:40:41.247306,PROFESIONAL
SNIES-511856,1117241265,Administración de Empresas,,2023-12-11 21:40:39.989943,PROFESIONAL
SNIES-709104,1111916498,Contaduría Pública,Centro Educativo Los Pinos,2021-12-11 21:40:41.123503,PROFESIONAL
SNIES-727294,1105296323,Enfermería,,2024-12-10 21:40:39.807150,PROFESIONAL
SNIES-971903,1133688282,Administración de Empresas,Colegio Departamental Simón Bolívar,2022-12-11 21:40:41.310046,PROFESIONAL
SNIES-573102,1104937084,Economía,,2024-12-10 21:40:40.997257,PROFESIONAL
SNIES-441783,202392,Ingeniería Civil,,2022-12-11 21:40:41.048991,PROFESIONAL
SNIES-428148,1094348167,Medicina,,2019-12-12 21:40:38.848989,PROFESIONAL
SNIES-113985,1141914563,Arquitectura,Institución Educativa José María Córdoba,2023-12-11 21:40:41.280855,PROFESIONAL
SNIES-621569,1111904108,Arquitectura,,2024-12-10 21:40:40.601175,PROFESIONAL
SNIES-790906,1104038885,Medicina,,2024-12-10 21:40:38.567351,PROFESIONAL
SNIES-690384,1114863213,Enfermería,,2021-12-11 21:40:39.696573,PROFESIONAL
SNIES-768058,1109089869,Enfermería,,2025-05-26 21:40:41.202062,PROFESIONAL
SNIES-107611,1112930482,Derecho,,2024-12-10 21:40:40.120212,PROFESIONAL
SNIES-757955,1100678684,Tecnología en Gestión Administrativa,Academia Superior de Gestión,2023-12-11 21:40:41.114199,TECNOLOGO
SNIES-125710,1135485692,Medicina,Institución Educativa José María Córdoba,2024-12-27 21:40:41.261460,PROFESIONAL
SNIES-458753,1109042089,Tecnología en Contabilidad y Finanzas,Academia Superior de Gestión,2024-12-10 21:40:41.113442,TECNOLOGO
SNIES-187065,1111491223,Administración de Empresas,,2024-12-10 21:40:39.425310,PROFESIONAL
SNIES-154928,1094258818,Administración de Empresas,SENA Regional Valle del Cauca,2021-12-11 21:40:39.234648,PROFESIONAL
SNIES-748215,1107075137,Administración de Empresas,,2022-12-11 21:40:38.769909,PROFESIONAL
SNIES-224928,1116492256,Psicología,,2023-12-11 21:40:39.461100,PROFESIONAL
SNIES-934772,1116279314,Arquitectura,,2023-12-11 21:40:39.522107,PROFESIONAL
SNIES-579500,1114177162,Economía,,2022-12-11 21:40:39.399107,PROFESIONAL
SNIES-991898,1108883694,Enfermería,,2023-12-11 21:40:40.491186,PROFESIONAL
SNIES-125340,1102985231,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.114382,TECNOLOGO
SNIES-439536,1083385749,Administración de Empresas,,2025-05-18 21:40:41.237521,PROFESIONAL
SNIES-532937,1089370067,Arquitectura,,2018-12-12 21:40:40.346976,PROFESIONAL
SNIES-798439,1087796101,Economía,,2017-12-12 21:40:38.770661,PROFESIONAL
SNIES-916825,1138745418,Ingeniería de Sistemas,SENA Regional Bogotá,2025-08-05 21:40:41.253298,PROFESIONAL
SNIES-373225,1114407111,Tecnología en Electrónica,,2024-12-10 21:40:40.517490,TECNOLOGO
SNIES-129569,1118034029,Tecnología en Sistemas,,2023-12-11 21:40:40.469288,TECNOLOGO
SNIES-861474,1102808233,Tecnología en Electrónica,,2024-12-10 21:40:39.045329,TECNOLOGO
SNIES-400658,1080176013,Ingeniería de Sistemas,SENA Regional Atlántico,2022-12-11 21:40:40.217302,PROFESIONAL
SNIES-382086,1101651357,Arquitectura,,2024-12-10 21:40:38.612829,PROFESIONAL
SNIES-471169,1097807772,Derecho,,2019-12-12 21:40:39.608421,PROFESIONAL
SNIES-228117,1086350181,Administración de Empresas,,2021-12-11 21:40:39.792124,PROFESIONAL
SNIES-858595,1097209839,Ingeniería de Sistemas,,2020-12-11 21:40:39.973828,PROFESIONAL
SNIES-689440,1105069499,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.864636,TECNOLOGO
SNIES-839315,1130926546,Ingeniería de Sistemas,Institución Educativa José María Córdoba,2023-12-11 21:40:41.292202,PROFESIONAL
SNIES-996019,1114511169,Enfermería,,2023-12-11 21:40:39.220060,PROFESIONAL
SNIES-772739,1091454492,Ingeniería de Sistemas,,2024-12-10 21:40:41.297313,PROFESIONAL
SNIES-157684,1101969166,Ingeniería de Sistemas,,2024-12-10 21:40:40.573620,PROFESIONAL
SNIES-572241,1099970090,Medicina,,2022-12-11 21:40:40.590299,PROFESIONAL
SNIES-105150,1108744570,Tecnología en Contabilidad y Finanzas,SENA Regional Valle del Cauca,2024-12-10 21:40:40.244673,TECNOLOGO
SNIES-273321,1093402732,Arquitectura,,2020-12-11 21:40:40.419852,PROFESIONAL
SNIES-764067,1082879107,Derecho,,2021-12-11 21:40:39.159012,PROFESIONAL
SNIES-178603,1109973971,Tecnología en Electrónica,Centro Educativo Los Pinos,2024-12-10 21:40:41.180113,TECNOLOGO
SNIES-259127,1102265452,Derecho,,2021-12-11 21:40:39.149431,PROFESIONAL
SNIES-487435,1103309462,Ingeniería de Sistemas,Universidad Virtual del Caribe Online,2022-12-11 21:40:41.156747,PROFESIONAL
SNIES-558411,1106372609,Tecnología en Sistemas,,2024-12-10 21:40:39.085181,TECNOLOGO
SNIES-609314,1088347202,Derecho,,2024-12-10 21:40:40.374209,PROFESIONAL
SNIES-780142,1093546011,Contaduría Pública,,2023-12-11 21:40:39.733455,PROFESIONAL
SNIES-246244,1071658323,Psicología,Colegio Distrital San Francisco,2022-12-11 21:40:41.309167,PROFESIONAL
SNIES-558182,1088568828,Ingeniería Civil,,2020-12-11 21:40:40.631270,PROFESIONAL
SNIES-934298,1103181044,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.060630,TECNOLOGO
SNIES-755947,1113200548,Derecho,,2024-12-10 21:40:39.058360,PROFESIONAL
SNIES-420684,1109960056,Administración de Empresas,,2024-12-10 21:40:40.436733,PROFESIONAL
SNIES-134291,1119130342,Medicina,,2024-12-10 21:40:40.854263,PROFESIONAL
SNIES-763346,416503,Tecnología en Gestión Administrativa,,2024-12-10 21:40:41.052412,TECNOLOGO
SNIES-189062,1108450337,Ingeniería de Sistemas,,2023-12-11 21:40:39.231227,PROFESIONAL
SNIES-236156,1082912765,Ingeniería de Sistemas,SENA Regional Antioquia,2021-12-11 21:40:39.447013,PROFESIONAL
SNIES-519670,1116107097,Enfermería,,2024-12-10 21:40:38.658651,PROFESIONAL
SNIES-227977,1092019884,Psicología,,2024-12-10 21:40:39.675626,PROFESIONAL
SNIES-489727,1105015679,Contaduría Pública,,2024-12-10 21:40:38.857269,PROFESIONAL
SNIES-593229,1111666290,Tecnología en Electrónica,,2024-12-10 21:40:39.964229,TECNOLOGO
SNIES-116839,1088213872,Contaduría Pública,,2023-12-11 21:40:40.657465,PROFESIONAL
SNIES-407947,1147617793,Psicología,Colegio Nacional Loperena,2022-12-11 21:40:41.291645,PROFESIONAL
SNIES-551719,1092583407,Ingeniería Civil,,2021-12-11 21:40:40.624279,PROFESIONAL
SNIES-738020,1093726709,Enfermería,,2024-12-10 21:40:40.144348,PROFESIONAL
SNIES-875959,1099533262,Contaduría Pública,,2024-12-10 21:40:38.903691,PROFESIONAL
SNIES-281859,1116443270,Derecho,,2023-12-11 21:40:40.967940,PROFESIONAL
SNIES-108747,1118049548,Ingeniería de Sistemas,,2024-12-10 21:40:39.132929,PROFESIONAL
SNIES-693947,1104530666,Enfermería,,2023-12-11 21:40:39.498244,PROFESIONAL
SNIES-542021,1109695602,Administración de Empresas,SENA Regional Valle del Cauca,2023-12-11 21:40:40.739053,PROFESIONAL
SNIES-846054,1091351444,Economía,,2018-12-12 21:40:41.301663,PROFESIONAL
SNIES-595242,1103296748,Tecnología en Electrónica,,2024-12-10 21:40:39.436552,TECNOLOGO
SNIES-566443,1119791571,Derecho,SENA Regional Atlántico,2025-11-02 21:40:41.210437,PROFESIONAL
SNIES-540943,1080318917,Economía,,2020-12-11 21:40:39.519513,PROFESIONAL
SNIES-646958,1112262148,Derecho,SENA Regional Valle del Cauca,2024-12-10 21:40:40.840192,PROFESIONAL
SNIES-209561,1118616243,Economía,,2024-12-10 21:40:39.196025,PROFESIONAL
SNIES-791781,1116607720,Contaduría Pública,,2023-12-11 21:40:38.731621,PROFESIONAL
