sisben_id,cedula,sisben_nivel,sisben_puntaje,departamento,municipio,fecha_actualizacion
46619,1082424422,B,53.4,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46620,1119842366,A,33.18,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46621,1103265545,B,43.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46622,1107490181,C,64.44,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46623,1113251778,A,5.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46624,1115646562,D,98.87,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46625,1140130501,A,21.78,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46626,1082349100,C,57.96,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46627,1100166351,B,51.26,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46628,1097855389,B,50.63,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46629,1110063422,B,49.86,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46630,1125966135,C,60.28,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46631,1117702354,B,46.83,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46632,1142287605,B,51.89,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46633,1116520583,D,84.71,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46634,1112768898,B,47.73,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46635,1140680330,B,53.93,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46636,1117913624,A,24.02,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46637,1140787386,B,41.33,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46638,1082595015,C,59.71,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46639,1064330758,B,48.0,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46640,1123421700,D,94.89,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46641,1120505338,C,59.67,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46642,1105850012,B,47.41,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46643,1096791054,A,23.09,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46644,1106783255,B,45.59,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46645,1112388858,C,55.84,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46646,1131116756,B,47.82,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46647,1117450141,B,52.92,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46648,1144132086,D,65.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46649,1110110498,B,44.74,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46650,1132435816,A,2.9,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46651,1263192823,D,89.07,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46652,1105799144,B,41.89,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46653,1099392194,C,61.64,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46654,1132332431,A,19.02,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46655,1138755666,C,64.54,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46656,1148121413,C,64.17,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46657,1143361715,A,13.52,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46658,1101348734,A,28.94,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46659,1114101230,D,89.89,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46660,1103478084,A,15.31,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46661,1225592321,C,59.48,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46662,1109293967,B,54.63,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46663,1113324657,B,51.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46664,1109046148,A,1.37,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46665,1114497045,B,41.64,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46666,1142916835,D,79.49,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46667,1138301227,B,45.59,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46668,1097264089,C,64.35,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46669,1120268266,A,27.19,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46670,1122074597,B,43.55,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46671,1093612696,B,54.03,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46672,1131743926,B,42.5,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46673,1134007495,C,55.32,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46674,1101958045,D,68.71,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46675,1083390610,A,19.28,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46676,1144927115,B,46.83,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46677,1118925727,B,49.12,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46678,1118911908,A,28.92,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46679,1113275503,B,44.12,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46680,1083430991,A,18.37,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46681,1262000366,D,91.78,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46682,1143739745,B,50.28,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46683,297253,C,60.21,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46684,1103614419,A,37.52,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46685,1127349522,B,46.36,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46686,1103573626,B,54.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46687,1040479900,A,0.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46688,1103632395,B,53.51,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46689,1097959879,A,1.43,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46690,1086923976,A,14.52,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46691,1119611256,B,52.9,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46692,361356,B,42.4,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46693,1103732314,B,52.3,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46694,1109291323,C,57.74,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46695,1113831085,A,6.79,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46696,1118547369,A,30.29,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46697,1126354751,A,12.48,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46698,1118048640,B,47.25,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46699,1135594054,A,12.88,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46700,1128559763,A,6.76,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46701,1114406762,A,29.62,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46702,1124386851,B,43.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46703,1132988962,B,42.03,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46704,1102138989,B,52.88,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46705,1101098540,C,62.96,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46706,1124231361,B,43.49,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46707,1084619178,A,38.02,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46708,1091182139,B,45.21,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46709,1109590746,C,57.32,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46710,1140295785,B,51.05,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46711,1140821551,C,61.13,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46712,1084518606,D,79.64,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46713,1092624805,A,19.2,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46714,1106479384,A,13.15,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46715,1141257290,A,25.4,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46716,1147462379,A,24.07,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46717,1102801033,C,57.86,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46718,1143553097,C,64.01,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46719,1081484429,C,59.81,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46720,1102899306,B,53.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46721,1143591455,B,43.76,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46722,1100478792,D,66.04,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46723,1122361556,A,2.68,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46724,1108541562,D,87.49,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46725,1021751079,A,35.78,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46726,1133090618,C,55.21,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46727,1089016610,B,49.85,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46728,1101444622,B,41.59,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46729,1139258550,B,42.94,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46730,1128493851,B,51.39,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46731,1130970114,B,49.81,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46732,298538,B,49.36,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46733,1142853499,A,21.17,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46734,1122896482,A,13.66,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46735,1095024337,A,24.3,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46736,1097201711,B,44.17,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46737,1093367815,B,51.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46738,1039109917,B,50.82,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46739,1101522865,A,26.01,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46740,1105524040,B,41.94,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46741,1083793208,C,55.57,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46742,1096659087,B,45.02,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46743,1083240986,A,21.79,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46744,1111784079,C,61.82,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46745,1101567684,B,44.03,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46746,1113040341,A,30.87,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46747,1122137235,D,70.26,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46748,1049643963,A,17.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46749,1106631607,A,38.65,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46750,1126982296,A,4.24,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46751,1145531670,B,46.88,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46752,1105458596,B,49.51,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46753,1100187378,B,49.48,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46754,1097627470,A,8.43,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46755,1147742974,A,4.6,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46756,1133909615,B,51.17,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46757,1113237442,A,14.31,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46758,1111819050,B,53.76,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46759,1133125973,B,51.6,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46760,1140753282,C,56.4,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46761,1124430394,B,50.66,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46762,1104790010,A,30.1,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46763,1114049627,B,52.94,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46764,921587,A,30.28,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46765,1137133400,B,45.0,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46766,1138200151,C,56.62,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46767,1097751465,C,61.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46768,1142685074,B,52.63,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46769,1089843487,B,52.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46770,184115,B,49.48,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46771,1140452006,A,27.98,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46772,1109957701,C,58.56,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46773,1103577556,A,22.34,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46774,1122984178,C,61.6,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46775,1101866106,B,54.31,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46776,1118796331,B,52.95,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46777,1136591134,B,51.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46778,1015844339,C,63.66,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46779,1126099295,B,49.49,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46780,1140760802,A,29.91,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46781,1103394309,A,33.27,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46782,1102369413,A,24.42,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46783,1145746617,B,51.01,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46784,1135394543,A,6.61,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46785,1147519229,A,38.39,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46786,1259155292,B,44.07,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46787,446754,B,53.56,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46788,1110926702,B,45.32,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46789,1121024468,A,27.63,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46790,1111105811,A,7.53,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46791,1133222825,C,64.15,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46792,1138157790,B,45.48,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46793,1095068573,B,43.84,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46794,1123979989,B,49.93,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46795,1085157615,C,62.96,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46796,1117788495,B,52.86,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46797,1084808215,B,42.76,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46798,1146582966,A,2.47,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46799,1091818253,A,30.39,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46800,1147050683,A,6.21,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46801,1125626909,B,45.45,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46802,1097110703,A,37.09,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46803,1117512776,A,25.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46804,1106059481,B,46.39,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46805,1091644839,B,54.94,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46806,1141816071,B,47.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46807,1107524340,A,9.31,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46808,1086829837,C,57.26,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46809,1090298209,C,56.0,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46810,1103874098,B,45.6,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46811,1104737866,A,17.81,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46812,1149716194,B,50.87,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46813,1119917063,A,19.41,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46814,1090201492,B,52.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46815,1100648147,B,46.45,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46816,1120486160,C,63.14,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46817,1124434691,B,53.46,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46818,1024553790,C,61.58,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46819,1116141510,C,55.55,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46820,1105749172,A,13.79,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46821,1105491509,C,59.38,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46822,1093370417,A,38.89,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46823,1080517382,C,59.89,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46824,1124319441,C,56.19,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46825,1090510201,A,31.75,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46826,1109184810,C,56.82,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46827,734049,B,48.79,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46828,1113785840,B,54.89,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46829,1110813831,C,61.04,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46830,1109193142,B,54.43,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46831,1102416010,D,67.68,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46832,1139683473,D,92.64,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46833,360781,B,51.02,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46834,1133398718,B,51.98,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46835,1101566771,B,47.01,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46836,1125479806,A,20.93,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46837,1104497230,B,47.94,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46838,1119325017,A,3.08,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46839,1111673877,A,7.22,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46840,1095454046,B,42.76,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46841,1103944635,B,54.23,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46842,1129456865,B,41.13,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46843,1114700710,B,47.02,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46844,1148134060,B,48.36,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46845,1090049346,C,55.91,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46846,1142987071,B,47.53,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46847,1084037018,A,10.79,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46848,1086698887,C,58.88,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46849,1104933680,B,49.36,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46850,1122343109,B,52.26,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46851,1115093875,B,41.02,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46852,1118227692,A,9.27,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46853,1129767754,B,53.59,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46854,1107943112,B,48.49,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46855,1121624722,C,58.13,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46856,1101787376,B,48.38,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46857,1114270428,B,51.59,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46858,1147624275,B,41.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46859,1093586225,C,55.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46860,1098855312,B,51.84,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46861,1122800492,B,53.45,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46862,1138052090,A,1.44,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46863,1108997437,A,32.46,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46864,1108077308,A,31.39,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46865,1104230541,A,37.07,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46866,1112962862,A,28.43,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46867,733076,C,59.72,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46868,1076416772,A,16.14,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46869,1087503522,C,61.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46870,1100064637,B,48.24,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46871,1147336470,C,64.15,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46872,1121218527,B,43.16,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46873,1122881342,A,18.62,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46874,1110166157,B,46.68,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46875,1125041646,C,59.8,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46876,1137300506,B,43.05,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46877,159989,B,45.86,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46878,1080100553,A,2.07,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46879,1114943924,B,46.82,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46880,1100925344,B,45.11,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46881,1101602818,A,38.31,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46882,1149539997,B,42.8,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46883,1093816323,A,36.37,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46884,1119792520,A,34.65,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46885,1114808645,B,53.29,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46886,1143783264,A,23.73,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46887,1114959700,D,95.35,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46888,1131853364,B,49.02,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46889,1087141699,A,23.23,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46890,1118671048,C,61.34,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46891,1144116975,A,23.61,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46892,1098860721,A,6.64,Atlántico,Atlántico,2025-03-30 21:40:41.540111
46893,1122527413,A,4.18,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46894,1087005606,A,3.79,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
46895,1126447087,A,4.95,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46896,1092145622,A,27.09,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46897,1133511749,C,55.39,Antioquia,Antioquia,2025-03-30 21:40:41.540111
46898,1130107890,B,49.32,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
46899,1111163514,A,15.28,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
