matricula_id,cedula,institucion,programa,estado,fecha_inicio,intensidad_horaria
MAT-00019264,1121641053,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2023-12-21 21:40:40.573565,25
MAT-00019265,1125530253,Colegio Departamental Simón Bolívar,Medicina,VIGENTE,2024-12-15 21:40:40.824275,24
MAT-00019266,1116369690,SENA Regional Antioquia,Psicología,VIGENTE,2025-10-11 21:40:39.716856,32
MAT-00019267,1115037448,SENA Regional Antioquia,Economía,VIGENTE,2024-09-16 21:40:39.403792,40
MAT-00019268,565825,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2025-10-11 21:40:41.029356,39
MAT-00019269,1119764154,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2025-01-14 21:40:40.331278,36
MAT-00019270,1144958464,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2025-08-12 21:40:38.835239,32
MAT-00019271,1135761370,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-08-17 21:40:38.703368,25
MAT-00019272,1137021270,Colegio Departamental Simón Bolívar,Psicología,VIGENTE,2025-05-14 21:40:38.954757,37
MAT-00019273,1108276528,SENA Regional Antioquia,Contaduría Pública,VIGENTE,2024-04-19 21:40:39.970166,36
MAT-00019274,1133430055,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2024-05-19 21:40:38.718257,29
MAT-00019275,1149948640,Colegio Nacional Loperena,Arquitectura,VIGENTE,2024-08-17 21:40:38.783006,21
MAT-00019276,1114311816,SENA Regional Bogotá,Derecho,VIGENTE,2025-10-11 21:40:38.943405,33
MAT-00019277,1104007049,SENA Regional Atlántico,Contaduría Pública,VIGENTE,2025-05-14 21:40:40.841747,27
MAT-00019278,1136255299,SENA Regional Bogotá,Enfermería,VIGENTE,2024-06-18 21:40:40.057964,35
MAT-00019279,1117046420,SENA Regional Antioquia,Psicología,VIGENTE,2025-11-10 21:40:40.132996,36
MAT-00019280,1108791711,SENA Regional Antioquia,Medicina,VIGENTE,2025-05-14 21:40:39.205654,25
MAT-00019281,1124415646,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2025-07-13 21:40:39.735151,30
MAT-00019282,1141589570,SENA Regional Antioquia,Derecho,VIGENTE,2024-08-17 21:40:40.076833,38
MAT-00019283,1123447460,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-06-13 21:40:40.831570,36
MAT-00019284,1087380560,SENA Regional Valle del Cauca,Administración de Empresas,VIGENTE,2024-11-15 21:40:39.192071,32
MAT-00019285,1108190148,SENA Regional Antioquia,Psicología,VIGENTE,2024-09-16 21:40:40.920573,32
MAT-00019286,1148552521,Colegio Departamental Simón Bolívar,Derecho,VIGENTE,2024-07-18 21:40:39.522499,22
MAT-00019287,1003196675,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2025-03-15 21:40:39.353053,23
MAT-00019288,1121305574,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2025-04-14 21:40:39.068428,20
MAT-00019289,1116818830,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-02-19 21:40:38.951255,26
MAT-00019290,1136367326,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-03-15 21:40:39.568650,35
MAT-00019291,1112613818,SENA Regional Valle del Cauca,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-10-11 21:40:41.267326,22
MAT-00019292,1136695509,Institución Educativa José María Córdoba,Enfermería,VIGENTE,2025-04-14 21:40:39.691855,22
MAT-00019293,1145896960,Institución Educativa José María Córdoba,Ingeniería Civil,VIGENTE,2025-08-12 21:40:39.745604,23
MAT-00019294,1130024993,SENA Regional Bogotá,Tecnología en Electrónica,VIGENTE,2025-04-14 21:40:39.185408,27
MAT-00019295,1128159281,Colegio Distrital San Francisco,Derecho,INACTIVA,2025-08-12 21:40:40.304873,0
MAT-00019296,1143761496,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2024-02-19 21:40:38.948266,22
MAT-00019297,1139665611,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2024-12-15 21:40:39.615370,36
MAT-00019298,1142253009,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2024-07-18 21:40:40.554617,34
MAT-00019299,1070029647,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-11-15 21:40:40.942195,35
MAT-00019300,1139345327,Institución Educativa José María Córdoba,Contaduría Pública,VIGENTE,2025-06-13 21:40:38.919783,35
MAT-00019301,1147280564,Colegio Distrital San Francisco,Medicina,VIGENTE,2025-07-13 21:40:40.503021,22
MAT-00019302,1136395560,Institución Educativa José María Córdoba,Ingeniería Civil,VIGENTE,2025-08-12 21:40:39.447293,37
MAT-00019303,1149699756,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2025-02-13 21:40:39.322124,27
MAT-00019304,1144139330,Colegio Distrital San Francisco,Tecnología en Gestión Administrativa,VIGENTE,2024-03-20 21:40:39.461158,37
MAT-00019305,1116048215,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2024-08-17 21:40:40.539285,31
MAT-00019306,1124105895,Institución Educativa José María Córdoba,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-02-13 21:40:39.110928,27
MAT-00019307,1138768343,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2025-03-15 21:40:40.156406,24
MAT-00019308,1141355974,SENA Regional Antioquia,Contaduría Pública,VIGENTE,2025-11-10 21:40:38.780019,25
MAT-00019309,1146064459,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2024-05-19 21:40:39.377862,30
MAT-00019310,1121144059,SENA Regional Valle del Cauca,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-11-15 21:40:39.555601,24
MAT-00019311,1115287821,SENA Regional Antioquia,Arquitectura,VIGENTE,2025-06-13 21:40:39.793009,22
MAT-00019312,1149657628,Academia Superior de Gestión,Derecho,VIGENTE,2024-07-18 21:40:41.168666,40
MAT-00019313,1142930848,SENA Regional Bogotá,Tecnología en Electrónica,VIGENTE,2025-06-13 21:40:38.860643,27
MAT-00019314,1092487073,SENA Regional Valle del Cauca,Contaduría Pública,VIGENTE,2024-05-19 21:40:40.219372,28
MAT-00019315,1137495425,Colegio Departamental Simón Bolívar,Arquitectura,VIGENTE,2024-12-15 21:40:40.385019,21
MAT-00019316,1141916123,SENA Regional Atlántico,Enfermería,VIGENTE,2025-09-11 21:40:39.765483,25
MAT-00019317,1107139070,SENA Regional Valle del Cauca,Administración de Empresas,VIGENTE,2024-12-15 21:40:39.172892,27
MAT-00019318,1118660983,SENA Regional Atlántico,Ingeniería de Sistemas,VIGENTE,2024-12-15 21:40:40.636814,25
MAT-00019319,1028101986,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-01-20 21:40:40.661893,34
MAT-00019320,1107794798,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2025-06-13 21:40:40.862310,39
MAT-00019321,1119651032,SENA Regional Valle del Cauca,Ingeniería de Sistemas,VIGENTE,2025-10-11 21:40:38.590371,31
MAT-00019322,1114742837,SENA Regional Atlántico,Enfermería,VIGENTE,2024-06-18 21:40:39.241774,38
MAT-00019323,1122452667,Institución Educativa José María Córdoba,Derecho,VIGENTE,2025-09-11 21:40:39.063817,30
MAT-00019324,1146959199,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-05-19 21:40:40.669451,33
MAT-00019325,1134634137,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-04-19 21:40:39.804790,32
MAT-00019326,1124300333,Institución Educativa José María Córdoba,Ingeniería de Sistemas,VIGENTE,2024-12-15 21:40:38.925202,38
MAT-00019327,1144938156,SENA Regional Atlántico,Administración de Empresas,VIGENTE,2025-09-11 21:40:39.984195,29
MAT-00019328,1059168150,Colegio Distrital San Francisco,Derecho,VIGENTE,2024-05-19 21:40:39.860674,23
MAT-00019329,1106001945,SENA Regional Bogotá,Arquitectura,VIGENTE,2025-04-14 21:40:38.838823,27
MAT-00019330,1121267885,SENA Regional Antioquia,Tecnología en Sistemas,VIGENTE,2025-09-11 21:40:39.561249,29
MAT-00019331,1098114167,SENA Regional Valle del Cauca,Economía,VIGENTE,2025-08-12 21:40:39.277043,27
MAT-00019332,1110781031,SENA Regional Bogotá,Tecnología en Gestión Administrativa,INACTIVA,2024-12-15 21:40:39.732628,0
MAT-00019333,1128135606,Colegio Nacional Loperena,Economía,VIGENTE,2025-05-14 21:40:41.000047,34
MAT-00019334,1095446358,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-11-15 21:40:40.735667,35
MAT-00019335,1084945430,SENA Regional Bogotá,Medicina,VIGENTE,2024-12-15 21:40:40.809514,25
MAT-00019336,1111625295,SENA Regional Atlántico,Ingeniería de Sistemas,VIGENTE,2023-12-21 21:40:40.552046,34
MAT-00019337,1105378216,SENA Regional Antioquia,Medicina,VIGENTE,2024-11-15 21:40:40.368850,23
MAT-00019338,1015366920,Institución Educativa José María Córdoba,Enfermería,VIGENTE,2025-03-15 21:40:39.703349,32
MAT-00019339,1140498121,Colegio Departamental Simón Bolívar,Ingeniería Civil,VIGENTE,2024-12-15 21:40:39.301517,39
MAT-00019340,1118993640,SENA Regional Valle del Cauca,Medicina,VIGENTE,2024-06-18 21:40:39.859490,27
MAT-00019341,1124178532,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-05-14 21:40:40.501213,39
MAT-00019342,1080557330,Institución Educativa José María Córdoba,Arquitectura,VIGENTE,2025-08-12 21:40:38.689583,34
MAT-00019343,1104678590,SENA Regional Atlántico,Contaduría Pública,VIGENTE,2024-02-19 21:40:40.146087,21
MAT-00019344,1146815349,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-05-14 21:40:40.208693,30
MAT-00019345,1010272811,Academia Superior de Gestión,Ingeniería Civil,VIGENTE,2025-09-11 21:40:41.133921,24
MAT-00019346,1149462242,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2025-05-14 21:40:39.665982,29
MAT-00019347,1016698581,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2024-06-18 21:40:40.778670,31
MAT-00019348,1109062367,SENA Regional Atlántico,Arquitectura,VIGENTE,2025-05-14 21:40:41.272817,35
MAT-00019349,1130848578,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2025-01-14 21:40:39.858589,20
MAT-00019350,1113479483,SENA Regional Atlántico,Psicología,INACTIVA,2025-02-13 21:40:38.561133,0
MAT-00019351,1105176878,SENA Regional Bogotá,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-03-20 21:40:38.648249,39
MAT-00019352,1145539745,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-08-17 21:40:39.036289,40
MAT-00019353,1021856624,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2024-01-20 21:40:38.972403,28
MAT-00019354,1141019281,SENA Regional Valle del Cauca,Arquitectura,VIGENTE,2024-12-15 21:40:39.869402,24
MAT-00019355,1129060493,SENA Regional Valle del Cauca,Enfermería,VIGENTE,2024-11-15 21:40:40.371005,25
MAT-00019356,1142367651,Institución Educativa José María Córdoba,Economía,VIGENTE,2024-10-16 21:40:39.464851,38
MAT-00019357,1146413000,Colegio Distrital San Francisco,Arquitectura,INACTIVA,2024-05-19 21:40:39.845929,0
MAT-00019358,1107065106,Universidad Virtual del Caribe Online,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-08-08 21:40:41.129624,39
MAT-00019359,1147021018,SENA Regional Antioquia,Tecnología en Sistemas,VIGENTE,2024-11-15 21:40:40.174986,20
MAT-00019360,1126289520,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-05-14 21:40:40.219704,35
MAT-00019361,1123609625,Colegio Distrital San Francisco,Economía,VIGENTE,2025-08-12 21:40:39.334590,26
MAT-00019362,1148180137,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-01-20 21:40:40.699274,39
MAT-00019363,1137491046,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2024-10-16 21:40:40.985693,28
MAT-00019364,1130984211,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-09-11 21:40:38.979377,35
MAT-00019365,1102767888,SENA Regional Bogotá,Tecnología en Gestión Administrativa,VIGENTE,2024-05-19 21:40:38.718471,31
MAT-00019366,1149335212,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2025-08-12 21:40:40.870438,33
MAT-00019367,1144880010,Centro Educativo Los Pinos,Tecnología en Sistemas,VIGENTE,2024-12-15 21:40:41.159831,32
MAT-00019368,1147406413,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-10-11 21:40:40.016188,24
MAT-00019369,1122599700,SENA Regional Bogotá,Medicina,INACTIVA,2025-09-11 21:40:39.108527,0
MAT-00019370,1094447638,Institución Educativa José María Córdoba,Economía,VIGENTE,2025-06-13 21:40:40.281799,26
MAT-00019371,1130640064,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2024-05-19 21:40:40.655753,27
MAT-00019372,1109869728,SENA Regional Antioquia,Enfermería,VIGENTE,2025-08-12 21:40:41.271144,30
MAT-00019373,1122820946,Centro Educativo Los Pinos,Contaduría Pública,VIGENTE,2024-01-20 21:40:41.110651,38
MAT-00019374,1112866912,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-08-12 21:40:40.749485,21
MAT-00019375,1096886354,Institución Educativa José María Córdoba,Tecnología en Electrónica,VIGENTE,2024-10-16 21:40:40.216363,38
MAT-00019376,1100946489,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-01-14 21:40:39.931325,24
MAT-00019377,1131980800,Institución Educativa José María Córdoba,Ingeniería Civil,VIGENTE,2024-01-20 21:40:39.988227,34
MAT-00019378,1149567682,SENA Regional Bogotá,Arquitectura,VIGENTE,2025-11-10 21:40:38.938976,37
MAT-00019379,1122841544,SENA Regional Atlántico,Ingeniería de Sistemas,VIGENTE,2024-01-20 21:40:39.504897,20
MAT-00019380,1127945061,SENA Regional Valle del Cauca,Contaduría Pública,VIGENTE,2024-02-19 21:40:40.078417,27
MAT-00019381,1125597685,Institución Educativa José María Córdoba,Ingeniería de Sistemas,VIGENTE,2024-02-19 21:40:40.388257,38
MAT-00019382,1144503274,SENA Regional Antioquia,Psicología,VIGENTE,2025-04-14 21:40:39.595559,25
MAT-00019383,1129341829,Colegio Departamental Simón Bolívar,Enfermería,VIGENTE,2025-07-13 21:40:39.717070,37
MAT-00019384,1115326355,SENA Regional Bogotá,Economía,VIGENTE,2024-09-16 21:40:39.155103,30
MAT-00019385,1081323648,SENA Regional Valle del Cauca,Contaduría Pública,VIGENTE,2024-12-15 21:40:39.247335,28
MAT-00019386,1130537208,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2025-08-12 21:40:38.559158,33
MAT-00019387,1122272586,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-05-19 21:40:39.697843,36
MAT-00019388,1126638106,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-03-20 21:40:39.970612,32
MAT-00019389,1073632668,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-04-14 21:40:40.874675,23
MAT-00019390,1134693799,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2024-06-18 21:40:39.954215,38
MAT-00019391,1142030634,SENA Regional Antioquia,Medicina,VIGENTE,2024-04-19 21:40:39.845767,32
MAT-00019392,1096963514,SENA Regional Valle del Cauca,Medicina,VIGENTE,2025-01-14 21:40:39.450627,31
MAT-00019393,1138799913,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2025-10-11 21:40:41.318720,26
MAT-00019394,1135078594,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2024-02-19 21:40:41.324574,25
MAT-00019395,1141481687,SENA Regional Valle del Cauca,Tecnología en Gestión Administrativa,VIGENTE,2024-08-17 21:40:40.736815,29
MAT-00019396,1118909809,SENA Regional Antioquia,Arquitectura,VIGENTE,2025-08-12 21:40:40.257959,24
MAT-00019397,1146814434,SENA Regional Bogotá,Derecho,VIGENTE,2025-06-13 21:40:40.266470,40
MAT-00019398,1123063840,SENA Regional Antioquia,Psicología,VIGENTE,2025-05-14 21:40:38.729664,35
MAT-00019399,1127494957,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2025-05-14 21:40:39.446953,37
MAT-00019400,1138553080,Institución Educativa José María Córdoba,Tecnología en Electrónica,VIGENTE,2025-10-11 21:40:40.672659,22
MAT-00019401,1110936496,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2023-12-21 21:40:38.895385,24
MAT-00019402,1131063476,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2024-08-17 21:40:40.891292,23
MAT-00019403,1032351736,Colegio Nacional Loperena,Medicina,VIGENTE,2025-08-12 21:40:40.468311,25
MAT-00019404,1144731281,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-07-18 21:40:39.088805,31
MAT-00019405,1082389334,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2024-07-18 21:40:40.409020,26
MAT-00019406,1012554541,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-12-15 21:40:40.951372,20
MAT-00019407,1122569990,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-04-19 21:40:40.215866,21
MAT-00019408,1139316310,Colegio Distrital San Francisco,Administración de Empresas,VIGENTE,2025-04-14 21:40:38.543877,35
MAT-00019409,1131402544,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-07-18 21:40:39.057210,21
MAT-00019410,1106732121,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2024-06-18 21:40:39.392642,26
MAT-00019411,1105142718,SENA Regional Atlántico,Contaduría Pública,VIGENTE,2025-07-13 21:40:39.635442,38
MAT-00019412,1146948034,SENA Regional Atlántico,Ingeniería de Sistemas,VIGENTE,2024-05-19 21:40:39.884793,24
MAT-00019413,1129160890,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,INACTIVA,2025-09-11 21:40:38.743012,0
MAT-00019414,1148590877,SENA Regional Antioquia,Enfermería,VIGENTE,2025-07-13 21:40:39.472734,37
MAT-00019415,1140447889,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2024-11-15 21:40:40.942308,23
MAT-00019416,1127172396,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,INACTIVA,2025-03-15 21:40:40.499890,0
MAT-00019417,1123056493,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-10-16 21:40:39.296834,32
MAT-00019418,1117364557,SENA Regional Bogotá,Administración de Empresas,INACTIVA,2024-06-18 21:40:39.145816,0
MAT-00019419,209215,Colegio Departamental Simón Bolívar,Ingeniería de Sistemas,VIGENTE,2024-08-17 21:40:41.015980,33
MAT-00019420,1141641011,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2024-10-16 21:40:40.989905,29
MAT-00019421,1149060782,SENA Regional Antioquia,Arquitectura,VIGENTE,2024-05-19 21:40:38.557278,23
MAT-00019422,1128430164,SENA Regional Valle del Cauca,Derecho,VIGENTE,2025-03-15 21:40:39.629094,32
MAT-00019423,1126911749,Colegio Departamental Simón Bolívar,Medicina,INACTIVA,2025-11-10 21:40:40.608659,0
MAT-00019424,1122386158,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2024-10-16 21:40:39.727938,40
MAT-00019425,1104404516,Centro Educativo Los Pinos,Derecho,VIGENTE,2025-09-11 21:40:41.179747,27
MAT-00019426,1109323630,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2024-07-18 21:40:40.812738,23
MAT-00019427,1100431261,SENA Regional Antioquia,Economía,VIGENTE,2025-09-11 21:40:39.237368,30
MAT-00019428,1147926807,Institución Educativa José María Córdoba,Contaduría Pública,VIGENTE,2023-12-21 21:40:38.578091,39
MAT-00019429,1077325471,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2024-04-19 21:40:40.651977,33
MAT-00019430,1141563695,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2025-04-14 21:40:39.504285,23
MAT-00019431,1140590249,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-07-18 21:40:39.778524,21
